text,prop_label,hate_label,hate_fine_grained_label
"الشرطة المصرية هى الوحيدة فى العالم التى تعامل المواطن بإنسانية
الكلام ده قريته في كتاب قديم اسمه ""اشخري يا لواحظ قبل ما حد يلاحظ""",1.0,1.0,3.0
كلتي ولا هتاكلي معانا كلت و هاكل معاكم,0.0,0.0,1.0
"الحكو مه تدري بهذا الطراعه تعال انطي بيتنه الحكو مد ماوراهم شي
يريد وطن",1.0,0.0,0.0
"لما بتحاول تكون مذوق وتفتح لفيمينست الباب
شو مفكرنى بندرش افنده لداني ?
نوربة",1.0,1.0,3.0
"مسلم كيوت 
مش انتارالي تحدد من يروح الجنة اوالنار
هل في تكملة للآية
دا ربنا قال ( ورحمتي وسعت كل شيء
صانة ميمز
ايوة , قول لنا تكملة الآية",1.0,0.0,1.0
"لما تخلص جيش وتروح تتقدملها :
سلمى تتجوزينى ؟!!
ماما مش هنا ي عمو",0.0,0.0,1.0
"قالوا لها: ارتدي الحجاب إن الرجال  قادمون

فقالت هل معهم الجنوبي الجنوبي اليافعي ؟ فقالوا : لا
 فقالت: القادمون ليس رجال",1.0,1.0,7.0
"لما اقول لحد مفيش حاجة تستاهل انك تحزن وتنكد علي نفسك بسببها.
...=
*عقلي*

ايه ياض الحيويه والتفاؤل والشغف ده كله يالا انت نسيت نفسك يا منطقي يا فاقد الشغف",0.0,0.0,1.0
"وزيرة الصحة: فيروس كورونا جاي جاي متخافوش مش قاتل

تصدقي بالله..

 حتصدقي

 إن شاء الله

 إنتي أخطرعلينا

 من كورونا نفسه",1.0,1.0,3.0
الصحاب بتتكسف تطلب حاجه ف بيت صاحبتها احنا ف بيت صاحبنا,0.0,0.0,1.0
"بحكي لصحبتي مشاكلي ع اساس انها هتواسيني 
هي:
دا انت طلعتي كلاون خالث",0.0,0.0,1.0
لما افكر اغيب من الشغل وبعدين افتكر أن الغياب دلوقتي مبقاش بدرجات وبقي بفلوس,0.0,0.0,1.0
وراء كل رجل عظيم امرأه يعنى كل ماتحب تزود عظمه زود نسوان,0.0,1.0,8.0
انت عارف لو اخترعو برشامه للحظ، هتقف ف زوري,0.0,0.0,1.0
"لما انزل عالشغل ومش طايق حالي :
",0.0,0.0,1.0
"مئي فرننا
بشجئ م&د6آسدللوقوم
صورن منك عيل طري",1.0,0.0,1.0
"لما حد يلقح عليا في بوست 

ايه ده انا اهو",0.0,0.0,1.0
"الدكتور بتتكلمي مع اللي جمبك ليه 
بسألها علي حاجه
 اساليني انا متسأليهاش هي

حضرتك معاك روج نبيتي؟",0.0,0.0,1.0
"الإرشادات الصحية للوقاية من كورونا
احسن غايد الذي يديه ما تلامس وجهه",1.0,0.0,1.0
"ماما :انا نفسي افرح بيكي واشوفلك عيلين بجرو حوالينا
العيلين اللي بيجروا ورايا ",0.0,0.0,1.0
"ريال مدريد في مفاوضات مع الفونسو دايفز و اوسمين مدرجات ملعب الميستايا الموسم القادم:
",1.0,0.0,1.0
"لما صاحبك يفضل يكرهك في الارتباط ويقولك بلا حب بلا وجع دماغ وبعد اسبوع تلاقيه خطب
ايه التهريج اللي بيحصل دا",0.0,0.0,1.0
"لما افضل انكد عليه وافتكر انه مضغوط
متزعلش مني",0.0,0.0,1.0
"وانا عامل سرحان ومش باصص
للراجل الي بيوزع بيبسي فالفرح وهو جاي عليا",0.0,0.0,1.0
"لما تعطي موزة لصنعاني
لما تعطى موزة لضالعي
لما تعطي موزة لتعزي",1.0,1.0,3.0
"بعد ماخزنت لاخر الليل وقررت اعمل اندومي واتعشي:
اما الآن موعدنا مع أبداعات الشيف بوراك اليمن
بعد دقيقة :",0.0,0.0,1.0
"بكره لما تتجوزي هتفضلي جوزك ع نفسك*..
= لما اتجوز :
كوبايتي
كوباية  جوزى",0.0,0.0,1.0
"الضربه اللي هتوجعلك قلبك هتكبرلك عقلك 
=طب مفيش حاجه تصغرلي مناخيري",0.0,0.0,1.0
"الله وانا رايح على نسا يبي 
بردقااان",0.0,0.0,1.0
"المعلمة: ما هولا شيء
 تلميذ إسراليلى: أنا أنا أنا!
المعلمة: أحسنت وماذا أيضا ",1.0,1.0,3.0
"لاعبين ليفريول داخلين عبر الممر الشرفي

مان سيتي يسدحهم ثلاثة أهداف بالشوط الأول

",0.0,0.0,1.0
"بس انا مبحبش الحقن

إثبت بدل ما السن يتكسر ف طيزك

ماشي",0.0,0.0,1.0
"القرار دا بعقلك ولا بقلبك ؟!
بهرموناتي",0.0,0.0,1.0
"النهارده تاريخ مميزعايزين نعمل فيه حاجة مميزة

قال يعنى كنا عملنا حاجة في التواريخ المميزة اللى فاتت",0.0,0.0,1.0
"انت بتمسك الموبايل كتير اوي ع فكره

اه م هو بتاعي",0.0,0.0,1.0
"9الله كان نفس لكمل لحد اخد مصد
E7tu٥o Posts
بس ذي ما انتوا شايفين امي جايه تاخذني عشاث دايح لاكشف",0.0,0.0,1.0
"مش عاوزه ليه تخرجى ف العيد!

واحده مصاحبه ندى مخده وساره إكتئاب عايزانى أخرج أروح فين",0.0,0.0,1.0
"احنا بنعرف نقصف جبهات
 بس الصاروخ غالي.. والهدف رخيص",0.0,1.0,7.0
وانا صفيره لماكنت استني ماما تختارلي الهدوم بعد ما ستحمي,0.0,0.0,1.0
"مطر ورعد وبرق وحر

أنا نفسى أفهم إحنا فى فصل إيه",0.0,0.0,1.0
"الاستديو
الكويت
نفس المبانى قولنا ماشى نفس الكوبايات قولنا عشان الديكور اما انه المذيعة تمد صبعها من الكويت يطلع من السعودية كده كتييبيير",1.0,0.0,1.0
صحابي بيشتكوا اني بتجا هلهم مبردش عليهم مع اني فاتحه = أنا في الحقيقه,0.0,0.0,1.0
"*لما يزعلونى فـ البيت وخطيبى عندى* 
- يلا انا جاهزة",0.0,0.0,1.0
"مش هاكل اندومي تاني يا ماما خلاص اخر مرة
  2days left",0.0,0.0,1.0
"- لأ أنا مباكلش بالليل ولوجوعت باكل حاجة بسيطة..
 = انا بالليل:",0.0,0.0,1.0
"*الصين* 
سيطرنا ع المرض وبندور على علاج
*الجزائر *
فرضنا حظر التجوال ونزلنا الجيش في الشوارع
*الاسكندرانية*
بالطول بالعرض هنجيب كورونا الأرض",1.0,0.0,1.0
" هديل مانع


هديل مابش مانع
",1.0,0.0,1.0
"الصغنن عامل اي

انا سمعت ان الدراسات ثعبه خالث الكلام ده حقيقي ولا اي؟",0.0,0.0,1.0
"لما تيجى تختار اختار الحنينه بنت الاصول اللى مهما حصل بينكم
متروحش تحكى لمراتك",0.0,0.0,1.0
"النسيان صحيح نعمة

بس لونسيت موبايلك مع مراتك خلى نعمة تنفعك",0.0,0.0,1.0
"لازم نقاطع كل منتجات العدو سواء السعودية او الامريكية و نشجع كا ما هو وطني

ايوة يا  غالي السيارة دي ببيعها لك مقطف 9 ألف دولار ولا 34 ألف سعودي ، الريال اليمني دا حطه ط##ك",1.0,1.0,7.0
"
بابا انا نازل

انت مش لسة نازل
من بطن امك من 19 سنة

ولا هي صياعة وخلاص",1.0,0.0,1.0
"شكل البنات إذا بيحكو موضوع (خطير)
أحلى شي اللي بتراقب",0.0,0.0,1.0
"انا فرحان اوى انر هتجوز وابقى مستقله بحياتى وعندى طفل جميل وابقى ماما 9
المتجوزه",0.0,0.0,1.0
"آدم
ظارا T25hchid .
دواء",0.0,0.0,1.0
"همووووووت
لانش بوكس ايه اللى اشتريه ب150جنيه

ده انا امي كانت بتحطلى الساندوتشات فى كيس وتقولى اوعى ترميه لما يفضى",1.0,0.0,1.0
"-لما أكون حاطة روج أحمر وبابا يناديني .
",0.0,0.0,1.0
السلم الوحيد اللي مستحيل تتعب وانت بتطلعه..,0.0,0.0,1.0
"الست لما جوزها يديها فلوس من غير ما تطلب

مش عوايدك يا ابو جودة",1.0,0.0,1.0
"نص مليون ليه يا عمنا دا حتى شاكيرا وامبر هيرد من غير عقود حاليا وممكن اتفاوض معاهم
الراجل دا مش متابع الميركاتو ولا ايه ياض يا حدوتة",0.0,0.0,1.0
وانا بتقلب ع السرير عشان اظبط الاتجاهات ال عكس فتحات مناخيري عشان تسلك :,0.0,0.0,1.0
"لما اجازة الكورونا تخلص و نيجي ننزل الشارع تاني
=...",0.0,0.0,1.0
"- هل تتالمي ..هل تفتقدي ..هل تحني ؟
= مش عارفه ، بس انا بجوع و بشير بوستات..",0.0,0.0,1.0
لما اشوف امي بتعمل بطاطس,0.0,0.0,1.0
"بس دا ابو العيال
 --ياستي ضرسك مش جوزك ... اخلعي ضرسك
",0.0,0.0,1.0
"بالفيديو ابراهيم عيسى: الصيام امر سيادي من الله لم أر فيه اي حكمة
مملاوي
وآللاة والعزى لقد أخجلت كفار قريش بأرائك يا أبا حمالات",1.0,1.0,3.0
هدوء شويه ياجماعه عشان الواحد بيسمع عن نفسه حورات ميعرفش عنها حاجه اصلا ..,0.0,0.0,1.0
"اول ما اقابل البيست فريند
نخش في اعراض الناس علطول",0.0,0.0,1.0
"*لما دكتورالاسنان يديك بينج *

وديت شفايفى فين يا لص",0.0,0.0,1.0
"الاجنبيه مع جوزها بعد خمس سنين جواز
اشعر ان حبي لك يزيد مع الايام 
المصريه مع جوزها بعد خمس سنين جواز
كان يوم اسود يوم ماتجوزتك ياحنفي",1.0,1.0,3.0
"مغترب اول مره يرجع اليمن 
عدن:",0.0,0.0,1.0
"- لما حد يقولي انتي ازاي حلوه ومش مرتبطه ؟! 
=انا:

نصيبى كده يبشه",0.0,0.0,1.0
سفارة مين يا عمر اللي أنقلها القدس,1.0,0.0,1.0
"لما اجي ارقص سلو في فرحي والاقي الكل بيتفرج علينا وبيصورونا.
كنسل الرقصه",0.0,0.0,1.0
"بعد 3 ساعات نميمه انا والبيست فريند
بس احنا ملناش دعوه بحد
@^sayed67
آه استففر الته",0.0,0.0,1.0
"بكرا اتجوز واللبس شيك وادلع نيسب في بيتي:
اتجوزت:",0.0,0.0,1.0
"نعم للفساد... لا للإصلاح!!!
مرشحكم الدكتور 
عيسى العمرو",1.0,0.0,0.0
"أتجوز وأروح عند حماتي وأبهر ها *


بعد ما نحط الشاي هنحط السكر
",0.0,0.0,1.0
"مشوارع في مصردي شيء عجيب\

تقعد بالعشرين سنة مكسرة ولا حد يسأل


وأول ما تتسفلت يحفوا عشان يغيروا مواسير ",1.0,0.0,0.0
وعديت على البيت اللى كان فيه الحبايب,0.0,0.0,1.0
"محمد انا جايلي عريس 
-اتجوزيه..",0.0,0.0,1.0
"لما انت كده كده بتعمل الي في دماغك

بتاخد راي نص الكره الارضية ليه",0.0,0.0,1.0
ياخاطفلي ذهني علي سهوة رجعه بسرعة ليستهوي,0.0,0.0,1.0
وعلى رأي المثل طالما البرص ما شافش الشبشب هيفضل فاكر نفسه تمساح,0.0,0.0,1.0
"لما اخويا يجي يهزر معايا بأيده*
=
انا 
اخويا
أي دا انتي قماصه اوي",0.0,0.0,1.0
"قطر بعد الهدف التاني

الغي ام البطوله دى ويلا كل واحد علي بلدة بقي",1.0,0.0,1.0
"ومعانا الاخت مرجانه لسه مخطوبه من يومين  خطوبه صالونات

# مع كل لاف هحكى علاقتنا اتطورت ازاي
# هدعيلكوا يابنات
# شوفوا حوده بقولى ياماما
# حوده بستحمل عصبيتي، الراجل الحودة رزق",1.0,0.0,1.0
"عندي صحابي ماشيين بمبدأ الحي أبقى من الميت.
إن لله و إن إليه راجعون.
مين
خالت ماما
البقاء لله
رايحة الحنه بتاعت رباب ي بت",0.0,0.0,1.0
"لما اخد من بابا فلوس الخروجة وبعدين يقولي اعمليلي شاي
ما أنت دافع بقي",0.0,0.0,1.0
"عريس اتقدملي وهما لسه بيفاتحوني ف الموضوع عادي . 
انا :
خلاص بقيت عبء عليكم",0.0,0.0,1.0
لما كل واحد يعترف للتاني بحبه واقعد استني ايه المفروض يحصل بعد كده,0.0,0.0,1.0
* بعد ما اخلص اكل المانجا * المانجا :,0.0,0.0,1.0
"-كل البيوت ف رمضان بتتسحر يا الساعة واحدة يا الساعة اتنين 
=أحنا قبل الفجر بربع ساعة:
دوروا معايا علي علبة لسكر الي هيتحط علي الزبادي",0.0,0.0,1.0
الخير الذى تفعله سيعود اليك,0.0,0.0,1.0
"البنت لما يكون في مسافة 100 متر
 اقرب اوبر يروحي
الولد لما يكون في مسافة 2 كيلو 
هتمشاها مش مستاهلة مواصله",1.0,0.0,1.0
بقول لبابا عايزه اروح فدح صاحبتي قالي متجيش هي ليه ؟!!!,0.0,0.0,1.0
"لما اخد الهاند فري بتاعت اخويا 9 تتقطع .
انت عازف !ن ربثا الاهعي بأخسن نخ في مدنيا",0.0,0.0,1.0
"ولايا فوده مسلسل سبع أجزاء
للجزء مشرين حلقه ياخد منك قد ايه !؟ 51107قER؟
يومين",0.0,0.0,1.0
الاسبوع اللي كان قبل الإمتحان فين,0.0,0.0,1.0
"واحد 
كل مايشتري موتوسيكل بتسرق
 عمل ونش وبيجرشه على سور البلكونه
 ابقى خلي دكريعرف يسرقها بقي",0.0,0.0,1.0
